Bag ID,Enzyme,nmol_per_ml,SampleID,wet.wt,dry.wt,perc.moist,perc.dry,enz.raw,enz.wt,volume,activity
AS163,bxyl,0.476991058,AS163,4.89,2.608642659,0,1,0.3395,0.3395,125,175.6226281
QR18,bxyl,0.14943354,QR18,4,3.813712375,0.111111111,0.888888889,0.1491,0.132533333,125,140.9395819
AS141,bcell,2.84268311,AS141,4.18,3.026185567,0,1,0.3582,0.3582,125,992.0027602
AS163,bcell,3.938873711,AS163,4.89,2.608642659,0,1,0.3395,0.3395,125,1450.248053
QR18,bcell,0.928966464,QR18,4,3.813712375,0.111111111,0.888888889,0.1491,0.132533333,125,876.1630404
CO196,phos,-9.552961335,CO196,5.42,3.872451456,0.2,0.8,0.2263,0.18104,125,-6595.891333
AS132,phos,11.21808513,AS132,4.36,2.867514793,0,1,0.1971,0.1971,125,7114.462916
AS26,phos,4.51265716,AS26,3.99,2.59,0.125,0.875,0.2034,0.177975,125,3169.445962
CO196,bglu,6.652158125,CO196,5.42,3.872451456,0.2,0.8,0.2263,0.18104,125,4593.016823
AS132,bglu,7.434369423,AS132,4.36,2.867514793,0,1,0.1971,0.1971,125,4714.846159
AS26,bglu,10.79019593,AS26,3.99,2.59,0.125,0.875,0.2034,0.177975,125,7578.449174
CO196,lap,0.080256032,CO196,5.42,3.872451456,0.2,0.8,0.2263,0.18104,125,55.41319046
AS132,lap,0.063689144,AS132,4.36,2.867514793,0,1,0.1971,0.1971,125,40.3913901
AS26,lap,0.094885851,AS26,3.99,2.59,0.125,0.875,0.2034,0.177975,125,66.6426826
CO196,nag,1.744876216,CO196,5.42,3.872451456,0.2,0.8,0.2263,0.18104,125,1204.758766
AS132,nag,2.31597127,AS132,4.36,2.867514793,0,1,0.1971,0.1971,125,1468.779344
AS26,nag,5.040110925,AS26,3.99,2.59,0.125,0.875,0.2034,0.177975,125,3539.900917
CO196,bxyl,0.517617723,CO196,5.42,3.872451456,0.2,0.8,0.2263,0.18104,125,357.3918214
AS132,bxyl,0.317466106,AS132,4.36,2.867514793,0,1,0.1971,0.1971,125,201.3356834
AS26,bxyl,0.361315119,AS26,3.99,2.59,0.125,0.875,0.2034,0.177975,125,253.7681691
CO196,bcell,1.676298366,CO196,5.42,3.872451456,0.2,0.8,0.2263,0.18104,125,1157.408836
AS132,bcell,2.294708925,AS132,4.36,2.867514793,0,1,0.1971,0.1971,125,1455.294854
AS26,bcell,3.718033668,AS26,3.99,2.59,0.125,0.875,0.2034,0.177975,125,2611.345461
CO144,phos,6.29511571,CO144,3.75,3.627909836,0,1,0.1934,0.1934,125,4068.714911
QR11,phos,4.841652324,QR11,5.04,3.323660477,0.333333333,0.666666667,0.2149,0.143266667,125,4224.33601
CO179,phos,6.278901061,CO179,4.92,3.687768595,0.428571429,0.571428571,0.3238,0.185028571,125,4241.845616
CO144,bglu,9.59517337,CO144,3.75,3.627909836,0,1,0.1934,0.1934,125,6201.63739
QR11,bglu,5.296073671,QR11,5.04,3.323660477,0.333333333,0.666666667,0.2149,0.143266667,125,4620.818106
CO179,bglu,17.18466265,CO179,4.92,3.687768595,0.428571429,0.571428571,0.3238,0.185028571,125,11609.46561
CO144,lap,0.039191021,CO144,3.75,3.627909836,0,1,0.1934,0.1934,125,25.33028745
QR11,lap,0.144081177,QR11,5.04,3.323660477,0.333333333,0.666666667,0.2149,0.143266667,125,125.7106594
CO179,lap,0.085751874,CO179,4.92,3.687768595,0.428571429,0.571428571,0.3238,0.185028571,125,57.93150843
CO144,nag,5.426001903,CO144,3.75,3.627909836,0,1,0.1934,0.1934,125,3506.981582
QR11,nag,2.036255783,QR11,5.04,3.323660477,0.333333333,0.666666667,0.2149,0.143266667,125,1776.630798
CO179,nag,3.20399125,CO179,4.92,3.687768595,0.428571429,0.571428571,0.3238,0.185028571,125,2164.524668
CO144,bxyl,0.350770454,CO144,3.75,3.627909836,0,1,0.1934,0.1934,125,226.7130646
QR11,bxyl,0.153389319,QR11,5.04,3.323660477,0.333333333,0.666666667,0.2149,0.143266667,125,133.8320022
CO179,bxyl,0.726348702,CO179,4.92,3.687768595,0.428571429,0.571428571,0.3238,0.185028571,125,490.7003675
CO144,bcell,2.301593099,CO144,3.75,3.627909836,0,1,0.1934,0.1934,125,1487.586025
QR11,bcell,0.807787827,QR11,5.04,3.323660477,0.333333333,0.666666667,0.2149,0.143266667,125,704.7939381
CO179,bcell,3.328319838,CO179,4.92,3.687768595,0.428571429,0.571428571,0.3238,0.185028571,125,2248.517499
CO155,phos,7.044624211,CO155,4.7,3.563647059,0.1,0.9,0.2278,0.20502,125,4295.083535
QR1,phos,4.415225304,QR1,4.6,3.07373494,0,1,0.2026,0.2026,125,2724.102483
QR126,phos,4.007436404,QR126,1.46,0.06,0.285714283,0.714285717,0.2249,0.160642858,125,3118.280867
CO155,bglu,20.00396595,CO155,4.7,3.563647059,0.1,0.9,0.2278,0.20502,125,12196.35033
QR1,bglu,4.417609798,QR1,4.6,3.07373494,0,1,0.2026,0.2026,125,2725.573666
QR126,bglu,5.034101689,QR126,1.46,0.06,0.285714283,0.714285717,0.2249,0.160642858,125,3917.153361
CO155,lap,0.062378705,CO155,4.7,3.563647059,0.1,0.9,0.2278,0.20502,125,38.03208523
QR1,lap,0.045094917,QR1,4.6,3.07373494,0,1,0.2026,0.2026,125,27.82262888
QR126,lap,-0.00369936,QR126,1.46,0.06,0.285714283,0.714285717,0.2249,0.160642858,125,-2.878559649
CO155,nag,3.655405895,CO155,4.7,3.563647059,0.1,0.9,0.2278,0.20502,125,2228.688601
QR1,nag,1.562825021,QR1,4.6,3.07373494,0,1,0.2026,0.2026,125,964.2306397
QR126,nag,1.589668835,QR126,1.46,0.06,0.285714283,0.714285717,0.2249,0.160642858,125,1236.958847
CO155,bxyl,0.856830554,CO155,4.7,3.563647059,0.1,0.9,0.2278,0.20502,125,522.4066885
QR1,bxyl,0.136985221,QR1,4.6,3.07373494,0,1,0.2026,0.2026,125,84.51704179
QR126,bxyl,0.098015646,QR126,1.46,0.06,0.285714283,0.714285717,0.2249,0.160642858,125,76.2682883
CO155,bcell,3.780128474,CO155,4.7,3.563647059,0.1,0.9,0.2278,0.20502,125,2304.731535
QR1,bcell,0.877882558,QR1,4.6,3.07373494,0,1,0.2026,0.2026,125,541.6353396
QR126,bcell,0.326440378,QR126,1.46,0.06,0.285714283,0.714285717,0.2249,0.160642858,125,254.0109643
AS28,phos,5.268074833,AS28,5.34,2.420965347,0,1,0.2692,0.2692,125,2446.171449
AS175,phos,12.5962428,AS175,3.9,3.027181467,0.333333333,0.666666667,0.2557,0.170466667,125,9236.587876
QR47,phos,3.00771888,QR47,4.03,3.74,0,1,0.1434,0.1434,125,2621.791213
AS28,bglu,7.88196999,AS28,5.34,2.420965347,0,1,0.2692,0.2692,125,3659.904342
AS175,bglu,17.64188591,AS175,3.9,3.027181467,0.333333333,0.666666667,0.2557,0.170466667,125,12936.46305
QR47,bglu,2.908764001,QR47,4.03,3.74,0,1,0.1434,0.1434,125,2535.533474
AS28,lap,0.096709717,AS28,5.34,2.420965347,0,1,0.2692,0.2692,125,44.9060722
AS175,lap,0.081039688,AS175,3.9,3.027181467,0.333333333,0.666666667,0.2557,0.170466667,125,59.42487885
QR47,lap,0.063293876,QR47,4.03,3.74,0,1,0.1434,0.1434,125,55.17248563
AS28,nag,1.941678157,AS28,5.34,2.420965347,0,1,0.2692,0.2692,125,901.5964695
AS175,nag,5.202111853,AS175,3.9,3.027181467,0.333333333,0.666666667,0.2557,0.170466667,125,3814.610757
QR47,nag,1.322085832,QR47,4.03,3.74,0,1,0.1434,0.1434,125,1152.445809
AS28,bxyl,0.144507508,AS28,5.34,2.420965347,0,1,0.2692,0.2692,125,67.1004404
AS175,bxyl,0.615718696,AS175,3.9,3.027181467,0.333333333,0.666666667,0.2557,0.170466667,125,451.4949367
QR47,bxyl,0.109359227,QR47,4.03,3.74,0,1,0.1434,0.1434,125,95.32708103
AS28,bcell,2.122241613,AS28,5.34,2.420965347,0,1,0.2692,0.2692,125,985.4390846
AS175,bcell,4.704844681,AS175,3.9,3.027181467,0.333333333,0.666666667,0.2557,0.170466667,125,3449.974095
QR47,bcell,0.295686219,QR47,4.03,3.74,0,1,0.1434,0.1434,125,257.7460069
QR36,phos,4.822172545,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,2173.128682
CO128,phos,3.527098728,CO128,3.99,3.440848708,0,1,0.2168,0.2168,125,2033.613196
QR204,phos,12.41519343,QR204,4.15,3.587237762,0,1,0.204,0.204,125,7607.348914
QR36,bglu,4.850145068,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,2185.734596
CO128,bglu,10.53330287,CO128,3.99,3.440848708,0,1,0.2168,0.2168,125,6073.16817
QR204,bglu,17.94085595,QR204,4.15,3.587237762,0,1,0.204,0.204,125,10993.17154
QR36,lap,0.079871573,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,35.99439983
CO128,lap,0.064322276,CO128,3.99,3.440848708,0,1,0.2168,0.2168,125,37.08618286
QR204,lap,0.057679749,QR204,4.15,3.587237762,0,1,0.204,0.204,125,35.34298328
QR36,nag,1.621638172,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,730.7968326
CO128,nag,2.541080448,CO128,3.99,3.440848708,0,1,0.2168,0.2168,125,1465.106347
QR204,nag,3.070440388,QR204,4.15,3.587237762,0,1,0.204,0.204,125,1881.397297
QR36,bxyl,0.185545005,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,83.616496
CO128,bxyl,0.756821842,CO128,3.99,3.440848708,0,1,0.2168,0.2168,125,436.3594566
QR204,bxyl,0.436857259,QR204,4.15,3.587237762,0,1,0.204,0.204,125,267.682144
QR36,bcell,0.789884094,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,355.9639901
CO128,bcell,2.474540303,CO128,3.99,3.440848708,0,1,0.2168,0.2168,125,1426.741411
QR204,bcell,8.22635543,QR204,4.15,3.587237762,0,1,0.204,0.204,125,5040.658964
QR174,phos,5.787808314,QR174,3.85,3.565898438,0,1,0.223,0.223,125,3244.287171
QR168,phos,4.950251446,QR168,3.29,3.76137931,0.1,0.9,1661,1494.9,125,0.41392831
CO73,phos,5.224284472,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,5235.803239
QR174,bglu,6.262294219,QR174,3.85,3.565898438,0,1,0.223,0.223,125,3510.254607
QR168,bglu,5.992564794,QR168,3.29,3.76137931,0.1,0.9,1661,1494.9,125,0.501084085
CO73,bglu,11.01381567,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,11038.09948
QR174,lap,-0.172880038,QR174,3.85,3.565898438,0,1,0.223,0.223,125,-96.90585114
QR168,lap,-0.239956312,QR168,3.29,3.76137931,0.1,0.9,1661,1494.9,125,-0.020064579
CO73,lap,-0.240433999,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,-240.9641203
QR174,nag,2.986308815,QR174,3.85,3.565898438,0,1,0.223,0.223,125,1673.939918
QR168,nag,1.622918684,QR168,3.29,3.76137931,0.1,0.9,1661,1494.9,125,0.135704619
CO73,nag,5.524836043,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,5537.017482
QR174,bxyl,0.213334347,QR174,3.85,3.565898438,0,1,0.223,0.223,125,119.5820328
QR168,bxyl,0.17863262,QR168,3.29,3.76137931,0.1,0.9,1661,1494.9,125,0.014936837
CO73,bxyl,0.615537537,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,616.8947057
QR174,bcell,1.61760651,QR174,3.85,3.565898438,0,1,0.223,0.223,125,906.7301066
QR168,bcell,0.951545418,QR168,3.29,3.76137931,0.1,0.9,1661,1494.9,125,0.079565976
CO73,bcell,2.429688459,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,2435.045559
CO173,phos,2.761159749,CO173,4.39,2.926319218,0.166666666,0.833333334,0.2603,0.216916667,125,1591.140844
CO113,phos,10.4930326,CO113,4.09,3.4875,0.333333333,0.666666667,0.2375,0.158333333,125,8283.973124
CO152,phos,3.118855476,CO152,3.51,2.591210762,0.222222222,0.777777778,0.3668,0.285288889,125,1366.533887
CO173,bglu,7.864215523,CO173,4.39,2.926319218,0.166666666,0.833333334,0.2603,0.216916667,125,4531.818389
CO113,bglu,29.44711276,CO113,4.09,3.4875,0.333333333,0.666666667,0.2375,0.158333333,125,23247.72065
CO152,bglu,10.40105621,CO152,3.51,2.591210762,0.222222222,0.777777778,0.3668,0.285288889,125,4557.247325
CO173,lap,0.155602572,CO173,4.39,2.926319218,0.166666666,0.833333334,0.2603,0.216916667,125,89.66725229
CO113,lap,0.245922573,CO113,4.09,3.4875,0.333333333,0.666666667,0.2375,0.158333333,125,194.1494
CO152,lap,0.197267793,CO152,3.51,2.591210762,0.222222222,0.777777778,0.3668,0.285288889,125,86.43334918
CO173,nag,1.78580656,CO173,4.39,2.926319218,0.166666666,0.833333334,0.2603,0.216916667,125,1029.085607
CO113,nag,4.894736746,CO113,4.09,3.4875,0.333333333,0.666666667,0.2375,0.158333333,125,3864.26586
CO152,nag,3.516827334,CO152,3.51,2.591210762,0.222222222,0.777777778,0.3668,0.285288889,125,1540.906196
CO173,bxyl,0.518885959,CO173,4.39,2.926319218,0.166666666,0.833333334,0.2603,0.216916667,125,299.0122696
CO113,bxyl,2.502431474,CO113,4.09,3.4875,0.333333333,0.666666667,0.2375,0.158333333,125,1975.603799
CO152,bxyl,0.732782216,CO152,3.51,2.591210762,0.222222222,0.777777778,0.3668,0.285288889,125,321.0702574
CO173,bcell,2.034478558,CO173,4.39,2.926319218,0.166666666,0.833333334,0.2603,0.216916667,125,1172.384876
CO113,bcell,8.68521754,CO113,4.09,3.4875,0.333333333,0.666666667,0.2375,0.158333333,125,6856.750704
CO152,bcell,2.968667419,CO152,3.51,2.591210762,0.222222222,0.777777778,0.3668,0.285288889,125,1300.728636
AS133,phos,12.55817117,AS133,5.22,2.6756743,0.333333333,0.666666667,0.2178,0.1452,125,10811.09777
AS156,phos,10.16849545,AS156,4.39,2.956116505,0.833333333,0.166666667,0.251,0.041833333,125,30383.9508
AS35,phos,11.80478398,AS35,3.99,2.65260223,0.5,0.5,0.1655,0.08275,125,17831.99997
AS133,bglu,11.37564128,AS133,5.22,2.6756743,0.333333333,0.666666667,0.2178,0.1452,125,9793.079617
AS156,bglu,11.02958886,AS156,4.39,2.956116505,0.833333333,0.166666667,0.251,0.041833333,125,32956.93909
AS35,bglu,8.847886234,AS35,3.99,2.65260223,0.5,0.5,0.1655,0.08275,125,13365.38706
AS133,lap,0.126216508,AS133,5.22,2.6756743,0.333333333,0.666666667,0.2178,0.1452,125,108.657462
AS156,lap,0.133953637,AS156,4.39,2.956116505,0.833333333,0.166666667,0.251,0.041833333,125,400.2598749
AS35,lap,0.081186104,AS35,3.99,2.65260223,0.5,0.5,0.1655,0.08275,125,122.637619
AS133,nag,2.688562065,AS133,5.22,2.6756743,0.333333333,0.666666667,0.2178,0.1452,125,2314.533458
AS156,nag,1.924499933,AS156,4.39,2.956116505,0.833333333,0.166666667,0.251,0.041833333,125,5750.497855
AS35,nag,4.22506053,AS35,3.99,2.65260223,0.5,0.5,0.1655,0.08275,125,6382.266662
AS133,bxyl,0.347153517,AS133,5.22,2.6756743,0.333333333,0.666666667,0.2178,0.1452,125,298.8580553
AS156,bxyl,0.318082038,AS156,4.39,2.956116505,0.833333333,0.166666667,0.251,0.041833333,125,950.4443444
AS35,bxyl,0.353920732,AS35,3.99,2.65260223,0.5,0.5,0.1655,0.08275,125,534.6234629
AS133,bcell,2.712309948,AS133,5.22,2.6756743,0.333333333,0.666666667,0.2178,0.1452,125,2334.977572
AS156,bcell,2.090913532,AS156,4.39,2.956116505,0.833333333,0.166666667,0.251,0.041833333,125,6247.749647
AS35,bcell,2.116070415,AS35,3.99,2.65260223,0.5,0.5,0.1655,0.08275,125,3196.480989
AS14,phos,14.19136728,AS14,4.8,3.225714286,0.272727273,0.727272727,0.3229,0.234836364,125,7553.859545
AS31,phos,17.61477624,AS31,3.92,2.871863118,0.2,0.8,0.2161,0.17288,125,12736.27389
CO199,phos,7.419168416,CO199,4.01,3.801648352,0,1,0.27,0.27,125,3434.800192
AS14,bglu,12.72268744,AS14,4.8,3.225714286,0.272727273,0.727272727,0.3229,0.234836364,125,6772.10251
AS31,bglu,11.34675607,AS31,3.92,2.871863118,0.2,0.8,0.2161,0.17288,125,8204.213959
CO199,bglu,10.76449679,CO199,4.01,3.801648352,0,1,0.27,0.27,125,4983.563329
AS14,lap,0.014341195,AS14,4.8,3.225714286,0.272727273,0.727272727,0.3229,0.234836364,125,7.633610493
AS31,lap,0.016590295,AS31,3.92,2.871863118,0.2,0.8,0.2161,0.17288,125,11.99552798
CO199,lap,0.033425594,CO199,4.01,3.801648352,0,1,0.27,0.27,125,15.47481198
AS14,nag,4.342591373,AS14,4.8,3.225714286,0.272727273,0.727272727,0.3229,0.234836364,125,2311.498579
AS31,nag,7.666346853,AS31,3.92,2.871863118,0.2,0.8,0.2161,0.17288,125,5543.112891
CO199,nag,4.449067488,CO199,4.01,3.801648352,0,1,0.27,0.27,125,2059.753467
AS14,bxyl,0.487317007,AS14,4.8,3.225714286,0.272727273,0.727272727,0.3229,0.234836364,125,259.3917946
AS31,bxyl,0.497830548,AS31,3.92,2.871863118,0.2,0.8,0.2161,0.17288,125,359.953832
CO199,bxyl,0.412990984,CO199,4.01,3.801648352,0,1,0.27,0.27,125,191.1995297
AS14,bcell,3.36612548,AS14,4.8,3.225714286,0.272727273,0.727272727,0.3229,0.234836364,125,1791.739907
AS31,bcell,3.004929345,AS31,3.92,2.871863118,0.2,0.8,0.2161,0.17288,125,2172.698798
CO199,bcell,1.979408802,CO199,4.01,3.801648352,0,1,0.27,0.27,125,916.3929638
AS167,phos,4.686882415,AS167,4.16,2.935191638,0,1,0.2244,0.2244,125,2610.785659
QR41,phos,2.540108072,QR41,3.69,3.945092251,0.307692308,0.692307692,0.1421,0.098376923,125,3227.520229
CO107,phos,3.993773256,CO107,6.73,3.719668508,0.2,0.8,0.3281,0.26248,125,1901.941698
AS167,bglu,6.090592197,AS167,4.16,2.935191638,0,1,0.2244,0.2244,125,3392.709557
QR41,bglu,3.288700868,QR41,3.69,3.945092251,0.307692308,0.692307692,0.1421,0.098376923,125,4178.699598
CO107,bglu,10.93522058,CO107,6.73,3.719668508,0.2,0.8,0.3281,0.26248,125,5207.644666
AS167,lap,0.088312253,AS167,4.16,2.935191638,0,1,0.2244,0.2244,125,49.19354535
QR41,lap,0.082978595,QR41,3.69,3.945092251,0.307692308,0.692307692,0.1421,0.098376923,125,105.4345268
CO107,lap,0.070609583,CO107,6.73,3.719668508,0.2,0.8,0.3281,0.26248,125,33.62617312
AS167,nag,1.514270407,AS167,4.16,2.935191638,0,1,0.2244,0.2244,125,843.5106993
QR41,nag,0.811729156,QR41,3.69,3.945092251,0.307692308,0.692307692,0.1421,0.098376923,125,1031.401892
CO107,nag,5.425356053,CO107,6.73,3.719668508,0.2,0.8,0.3281,0.26248,125,2583.699736
AS167,bxyl,0.349849356,AS167,4.16,2.935191638,0,1,0.2244,0.2244,125,194.8804346
QR41,bxyl,0.116852464,QR41,3.69,3.945092251,0.307692308,0.692307692,0.1421,0.098376923,125,148.4754514
CO107,bxyl,0.547354975,CO107,6.73,3.719668508,0.2,0.8,0.3281,0.26248,125,260.6650865
AS167,bcell,0.821462585,AS167,4.16,2.935191638,0,1,0.2244,0.2244,125,457.5883384
QR41,bcell,0.418784914,QR41,3.69,3.945092251,0.307692308,0.692307692,0.1421,0.098376923,125,532.1178248
CO107,bcell,2.543429136,CO107,6.73,3.719668508,0.2,0.8,0.3281,0.26248,125,1211.249017
QR32,phos,3.85623833,QR32,4,3.796309963,0,1,0.1936,0.1936,125,2489.823302
QR202,phos,2.253176099,QR202,4.01,4.048235294,0,1,0.2602,0.2602,125,1082.425105
AS70,phos,5.680562641,AS70,4.2,2.823230241,0.25,0.75,0.2163,0.162225,125,4377.070921
QR32,bglu,2.027035617,QR32,4,3.796309963,0,1,0.1936,0.1936,125,1308.778162
QR202,bglu,7.609336458,QR202,4.01,4.048235294,0,1,0.2602,0.2602,125,3655.522895
AS70,bglu,12.07199066,AS70,4.2,2.823230241,0.25,0.75,0.2163,0.162225,125,9301.88832
QR32,lap,0.212994727,QR32,4,3.796309963,0,1,0.1936,0.1936,125,137.522422
QR202,lap,0.283084651,QR202,4.01,4.048235294,0,1,0.2602,0.2602,125,135.9937791
AS70,lap,0.188382627,AS70,4.2,2.823230241,0.25,0.75,0.2163,0.162225,125,145.1553608
QR32,nag,1.391986241,QR32,4,3.796309963,0,1,0.1936,0.1936,125,898.751447
QR202,nag,2.551022886,QR202,4.01,4.048235294,0,1,0.2602,0.2602,125,1225.51061
AS70,nag,3.269236102,AS70,4.2,2.823230241,0.25,0.75,0.2163,0.162225,125,2519.060026
QR32,bxyl,0.117541296,QR32,4,3.796309963,0,1,0.1936,0.1936,125,75.89184936
QR202,bxyl,0.830018904,QR202,4.01,4.048235294,0,1,0.2602,0.2602,125,398.7408262
AS70,bxyl,0.378497602,AS70,4.2,2.823230241,0.25,0.75,0.2163,0.162225,125,291.6455555
QR32,bcell,0.579422557,QR32,4,3.796309963,0,1,0.1936,0.1936,125,374.1106383
QR202,bcell,2.255985363,QR202,4.01,4.048235294,0,1,0.2602,0.2602,125,1083.774675
AS70,bcell,1.593610458,AS70,4.2,2.823230241,0.25,0.75,0.2163,0.162225,125,1227.932238
AS166,phos,4.785061056,AS166,5.34,3.014851485,0.333333333,0.666666667,0.3061,0.204066667,125,2931.064837
AS76,phos,7.618819888,AS76,4.01,2.335384615,0.25,0.75,0.2446,0.18345,125,5191.346339
QR63,phos,12.14646621,QR63,5.21,3.497142857,0,1,0.2773,0.2773,125,5475.327357
AS166,bglu,7.633869796,AS166,5.34,3.014851485,0.333333333,0.666666667,0.3061,0.204066667,125,4676.088156
AS76,bglu,7.496675555,AS76,4.01,2.335384615,0.25,0.75,0.2446,0.18345,125,5108.119075
QR63,bglu,5.945755541,QR63,5.21,3.497142857,0,1,0.2773,0.2773,125,2680.199938
AS166,lap,0.116482569,AS166,5.34,3.014851485,0.333333333,0.666666667,0.3061,0.204066667,125,71.35080567
AS76,lap,0.149823446,AS76,4.01,2.335384615,0.25,0.75,0.2446,0.18345,125,102.0873847
QR63,lap,0.177938689,QR63,5.21,3.497142857,0,1,0.2773,0.2773,125,80.21037208
AS166,nag,2.124394565,AS166,5.34,3.014851485,0.333333333,0.666666667,0.3061,0.204066667,125,1301.287097
AS76,nag,1.79630169,AS76,4.01,2.335384615,0.25,0.75,0.2446,0.18345,125,1223.972261
QR63,nag,2.200336933,QR63,5.21,3.497142857,0,1,0.2773,0.2773,125,991.8576151
AS166,bxyl,0.171996326,AS166,5.34,3.014851485,0.333333333,0.666666667,0.3061,0.204066667,125,105.3554758
AS76,bxyl,0.259382345,AS76,4.01,2.335384615,0.25,0.75,0.2446,0.18345,125,176.7391282
QR63,bxyl,0.213347278,QR63,5.21,3.497142857,0,1,0.2773,0.2773,125,96.17169043
AS166,bcell,0.781165327,AS166,5.34,3.014851485,0.333333333,0.666666667,0.3061,0.204066667,125,478.4988517
AS76,bcell,1.198785304,AS76,4.01,2.335384615,0.25,0.75,0.2446,0.18345,125,816.8338132
QR63,bcell,1.003435354,QR63,5.21,3.497142857,0,1,0.2773,0.2773,125,452.3239064
AS39,phos,15.91519178,AS39,4.26,2.931672241,0,1,0.2036,0.2036,125,9771.114798
QR180,phos,6.072685467,QR180,3.01,3.779069767,0.285714286,0.714285714,0.2501,0.178642857,125,4249.180159
QR144,phos,10.25651359,QR144,3.74,3.771851852,0,1,0.2824,0.2824,125,4539.887388
AS39,bglu,8.280112645,AS39,4.26,2.931672241,0,1,0.2036,0.2036,125,5083.566211
QR180,bglu,7.592323345,QR180,3.01,3.779069767,0.285714286,0.714285714,0.2501,0.178642857,125,5312.501345
QR144,bglu,6.354109077,QR144,3.74,3.771851852,0,1,0.2824,0.2824,125,2812.548281
AS39,lap,0.139614286,AS39,4.26,2.931672241,0,1,0.2036,0.2036,125,85.7160403
QR180,lap,0.091825142,QR180,3.01,3.779069767,0.285714286,0.714285714,0.2501,0.178642857,125,64.25189888
QR144,lap,0.135415875,QR144,3.74,3.771851852,0,1,0.2824,0.2824,125,59.93974637
AS39,nag,1.999390808,AS39,4.26,2.931672241,0,1,0.2036,0.2036,125,1227.523826
QR180,nag,2.85509837,QR180,3.01,3.779069767,0.285714286,0.714285714,0.2501,0.178642857,125,1997.769753
QR144,nag,2.327347535,QR144,3.74,3.771851852,0,1,0.2824,0.2824,125,1030.164454
AS39,bxyl,0.224087491,AS39,4.26,2.931672241,0,1,0.2036,0.2036,125,137.5782729
QR180,bxyl,0.250718525,QR180,3.01,3.779069767,0.285714286,0.714285714,0.2501,0.178642857,125,175.4327944
QR144,bxyl,0.303343622,QR144,3.74,3.771851852,0,1,0.2824,0.2824,125,134.2703709
AS39,bcell,1.982529201,AS39,4.26,2.931672241,0,1,0.2036,0.2036,125,1217.171661
QR180,bcell,1.065631907,QR180,3.01,3.779069767,0.285714286,0.714285714,0.2501,0.178642857,125,745.6440777
QR144,bcell,1.155290828,QR144,3.74,3.771851852,0,1,0.2824,0.2824,125,511.3716486
AS12,phos,6.407018805,AS12,5.15,2.212248062,0.833333333,0.166666667,0.1617,0.02695,125,29717.15587
AS128,phos,4.256896545,AS128,4.07,3.018844765,0.333333333,0.666666667,0.3185,0.212333333,125,2506.022303
AS12,bglu,9.589703873,AS12,5.15,2.212248062,0.833333333,0.166666667,0.1617,0.02695,125,44479.14598
AS128,bglu,5.35884787,AS128,4.07,3.018844765,0.333333333,0.666666667,0.3185,0.212333333,125,3154.737762
AS12,lap,0.118871835,AS12,5.15,2.212248062,0.833333333,0.166666667,0.1617,0.02695,125,551.3535966
AS128,lap,0.135607122,AS128,4.07,3.018844765,0.333333333,0.666666667,0.3185,0.212333333,125,79.83150819
AS12,nag,1.629544205,AS12,5.15,2.212248062,0.833333333,0.166666667,0.1617,0.02695,125,7558.18277
AS128,nag,1.104788667,AS128,4.07,3.018844765,0.333333333,0.666666667,0.3185,0.212333333,125,650.3857941
AS12,bxyl,0.194428489,AS12,5.15,2.212248062,0.833333333,0.166666667,0.1617,0.02695,125,901.8018979
AS128,bxyl,0.191018265,AS128,4.07,3.018844765,0.333333333,0.666666667,0.3185,0.212333333,125,112.4518832
AS12,bcell,1.417799056,AS12,5.15,2.212248062,0.833333333,0.166666667,0.1617,0.02695,125,6576.06241
AS128,bcell,0.786592362,AS128,4.07,3.018844765,0.333333333,0.666666667,0.3185,0.212333333,125,463.0645782
CO26,phos,6.42420313,CO26,2.07,0.377532468,0.076923079,0.923076921,0.1837,0.16956923,125,4735.678703
